support,itemsets,support_count,itemset_str
0.08055918254890451,"frozenset({'key_very_low', 'duration_ms_very_low'})",6725,duration_ms_very_low|key_very_low
0.08042741288228177,"frozenset({'acousticness_very_high', 'instrumentalness_high'})",6714,acousticness_very_high|instrumentalness_high
0.08008002012482181,"frozenset({'valence_very_high', 'danceability_high'})",6685,danceability_high|valence_very_high
0.08005606200361767,"frozenset({'acousticness_very_high', 'key_very_low'})",6683,acousticness_very_high|key_very_low
0.07996022951880113,"frozenset({'liveness_very_low', 'key_very_low'})",6675,key_very_low|liveness_very_low
0.07992429233699493,"frozenset({'key_very_low', 'tempo_low'})",6672,key_very_low|tempo_low
0.0798643970339846,"frozenset({'acousticness_very_low', 'key_very_low'})",6667,acousticness_very_low|key_very_low
0.07985241797338252,"frozenset({'acousticness_very_low', 'tempo_high'})",6666,acousticness_very_low|tempo_high
0.07985241797338252,"frozenset({'danceability_very_low', 'energy_very_low', 'loudness_very_low'})",6666,danceability_very_low|energy_very_low|loudness_very_low
0.07967273206435152,"frozenset({'key_very_low', 'speechiness_low'})",6651,key_very_low|speechiness_low
0.07962481582194324,"frozenset({'liveness_very_high', 'key_very_low'})",6647,key_very_low|liveness_very_high
0.07958887864013704,"frozenset({'instrumentalness_high', 'key_very_low'})",6644,instrumentalness_high|key_very_low
0.07955294145833083,"frozenset({'mode_1', 'danceability_very_high', 'instrumentalness_low'})",6641,danceability_very_high|instrumentalness_low|mode_1
0.07938523460990189,"frozenset({'duration_ms_low', 'key_very_low'})",6627,duration_ms_low|key_very_low
0.07937325554929982,"frozenset({'acousticness_very_low', 'tempo_very_high'})",6626,acousticness_very_low|tempo_very_high
0.07927742306448328,"frozenset({'acousticness_very_high', 'speechiness_low'})",6618,acousticness_very_high|speechiness_low
0.0790857580948502,"frozenset({'key_very_low', 'tempo_very_high'})",6602,key_very_low|tempo_very_high
0.07902586279183986,"frozenset({'instrumentalness_high', 'liveness_low'})",6597,instrumentalness_high|liveness_low
0.07898992561003366,"frozenset({'valence_very_high', 'acousticness_low'})",6594,acousticness_low|valence_very_high
0.07896596748882953,"frozenset({'tempo_high', 'mode_1', 'instrumentalness_low'})",6592,instrumentalness_low|mode_1|tempo_high
0.07869044909498198,"frozenset({'mode_1', 'energy_very_low', 'instrumentalness_low'})",6569,energy_very_low|instrumentalness_low|mode_1
0.07854670036775716,"frozenset({'valence_low', 'key_very_low'})",6557,key_very_low|valence_low
0.07851076318595096,"frozenset({'tempo_very_low', 'key_very_low'})",6554,key_very_low|tempo_very_low
0.07848680506474683,"frozenset({'energy_very_high', 'danceability_very_low'})",6552,danceability_very_low|energy_very_high
0.07846284694354269,"frozenset({'loudness_low', 'key_very_low'})",6550,key_very_low|loudness_low
0.0782352447921034,"frozenset({'speechiness_very_low', 'acousticness_high'})",6531,acousticness_high|speechiness_very_low
0.07817534948909306,"frozenset({'energy_high', 'key_very_low'})",6526,energy_high|key_very_low
0.07813941230728687,"frozenset({'key_very_low', 'liveness_low'})",6523,key_very_low|liveness_low
0.07803160076186826,"frozenset({'energy_very_low', 'speechiness_low'})",6514,energy_very_low|speechiness_low
0.07800764264066412,"frozenset({'energy_very_low', 'acousticness_very_high', 'valence_very_low'})",6512,acousticness_very_high|energy_very_low|valence_very_low
0.07794774733765378,"frozenset({'valence_low', 'danceability_low'})",6507,danceability_low|valence_low
0.07786389391343931,"frozenset({'valence_very_high', 'duration_ms_very_low'})",6500,duration_ms_very_low|valence_very_high
0.07783993579223518,"frozenset({'danceability_low', 'key_very_low'})",6498,danceability_low|key_very_low
0.07781597767103104,"frozenset({'energy_high', 'loudness_very_high'})",6496,energy_high|loudness_very_high
0.07770816612561243,"frozenset({'speechiness_very_low', 'liveness_low'})",6487,liveness_low|speechiness_very_low
0.07766024988320416,"frozenset({'key_very_low', 'loudness_very_high'})",6483,key_very_low|loudness_very_high
0.07764827082260209,"frozenset({'mode_0', 'key_high'})",6482,key_high|mode_0
0.0776123336407959,"frozenset({'valence_very_high', 'key_very_low'})",6479,key_very_low|valence_very_high
0.07758837551959176,"frozenset({'key_very_low', 'duration_ms_high'})",6477,duration_ms_high|key_very_low
0.07756441739838763,"frozenset({'danceability_high', 'key_very_low'})",6475,danceability_high|key_very_low
0.07756441739838763,"frozenset({'acousticness_high', 'key_very_low'})",6475,acousticness_high|key_very_low
0.07748056397417315,"frozenset({'energy_low', 'key_very_low'})",6468,energy_low|key_very_low
0.07745660585296901,"frozenset({'energy_very_high', 'key_very_low'})",6466,energy_very_high|key_very_low
0.07745660585296901,"frozenset({'loudness_high', 'key_very_low'})",6466,key_very_low|loudness_high
0.07732483618634627,"frozenset({'key_very_low', 'acousticness_low'})",6455,acousticness_low|key_very_low
0.07732483618634627,"frozenset({'speechiness_very_low', 'danceability_low'})",6455,danceability_low|speechiness_very_low
0.07728889900454007,"frozenset({'tempo_high', 'key_very_low'})",6452,key_very_low|tempo_high
0.077276919943938,"frozenset({'duration_ms_very_high', 'key_very_low'})",6451,duration_ms_very_high|key_very_low
0.07719306651972352,"frozenset({'speechiness_high', 'key_very_low'})",6444,key_very_low|speechiness_high
0.07719306651972352,"frozenset({'duration_ms_very_high', 'danceability_very_low'})",6444,danceability_very_low|duration_ms_very_high
0.07718108745912146,"frozenset({'key_very_low', 'danceability_very_high'})",6443,danceability_very_high|key_very_low
0.07715712933791732,"frozenset({'key_very_low', 'speechiness_very_high'})",6441,key_very_low|speechiness_very_high
0.07712119215611112,"frozenset({'loudness_high', 'acousticness_low'})",6438,acousticness_low|loudness_high
0.07710921309550905,"frozenset({'danceability_low', 'tempo_very_high'})",6437,danceability_low|tempo_very_high
0.07709723403490698,"frozenset({'duration_ms_low', 'loudness_very_high'})",6436,duration_ms_low|loudness_very_high
0.07708525497430492,"frozenset({'key_very_low', 'liveness_high'})",6435,key_very_low|liveness_high
0.07700140155009044,"frozenset({'speechiness_very_low', 'danceability_high'})",6428,danceability_high|speechiness_very_low
0.07692952718647804,"frozenset({'speechiness_very_low', 'duration_ms_high'})",6422,duration_ms_high|speechiness_very_low
0.07673786221684495,"frozenset({'instrumentalness_low', 'loudness_very_low'})",6406,instrumentalness_low|loudness_very_low
0.07668994597443668,"frozenset({'mode_0', 'energy_very_low'})",6402,energy_very_low|mode_0
0.07655817630781395,"frozenset({'mode_1', 'liveness_low', 'instrumentalness_low'})",6391,instrumentalness_low|liveness_low|mode_1
0.07640244851998707,"frozenset({'acousticness_very_low', 'valence_very_low'})",6378,acousticness_very_low|valence_very_low
0.07617484636854778,"frozenset({'key_very_low', 'valence_high'})",6359,key_very_low|valence_high
0.0760909929443333,"frozenset({'instrumentalness_high', 'speechiness_high'})",6352,instrumentalness_high|speechiness_high
0.07604307670192503,"frozenset({'energy_very_high', 'instrumentalness_medium'})",6348,energy_very_high|instrumentalness_medium
0.0760191185807209,"frozenset({'liveness_very_low', 'mode_1', 'instrumentalness_low'})",6346,instrumentalness_low|liveness_very_low|mode_1
0.07571964206566921,"frozenset({'instrumentalness_medium', 'key_very_low'})",6321,instrumentalness_medium|key_very_low
0.07552797709603613,"frozenset({'energy_high', 'danceability_high'})",6305,danceability_high|energy_high
0.07551599803543406,"frozenset({'acousticness_very_low', 'liveness_very_high'})",6304,acousticness_very_low|liveness_very_high
0.07527641682339271,"frozenset({'instrumentalness_low', 'energy_very_high', 'loudness_very_high'})",6284,energy_very_high|instrumentalness_low|loudness_very_high
0.0750967309143617,"frozenset({'acousticness_very_low', 'loudness_high'})",6269,acousticness_very_low|loudness_high
0.07508475185375962,"frozenset({'valence_very_high', 'liveness_very_low'})",6268,liveness_very_low|valence_very_high
0.07503683561135135,"frozenset({'energy_low', 'loudness_high'})",6264,energy_low|loudness_high
0.0750248565507493,"frozenset({'acousticness_very_low', 'speechiness_very_high'})",6263,acousticness_very_low|speechiness_very_high
0.07485714970232034,"frozenset({'mode_0', 'acousticness_very_high'})",6249,acousticness_very_high|mode_0
0.07458163130847278,"frozenset({'speechiness_high', 'loudness_very_high'})",6226,loudness_very_high|speechiness_high
0.07453371506606452,"frozenset({'acousticness_very_low', 'instrumentalness_low'})",6222,acousticness_very_low|instrumentalness_low
0.07430611291462523,"frozenset({'energy_very_high', 'danceability_low'})",6203,danceability_low|energy_very_high
0.07427017573281904,"frozenset({'duration_ms_very_high', 'tempo_high'})",6200,duration_ms_very_high|tempo_high
0.07427017573281904,"frozenset({'duration_ms_very_low', 'danceability_very_high'})",6200,danceability_very_high|duration_ms_very_low
0.07397069921776735,"frozenset({'valence_very_low', 'speechiness_low'})",6175,speechiness_low|valence_very_low
0.07379101330873633,"frozenset({'valence_very_high', 'loudness_very_high'})",6160,loudness_very_high|valence_very_high
0.0737670551875322,"frozenset({'tempo_very_low', 'valence_very_low'})",6158,tempo_very_low|valence_very_low
0.07368320176331772,"frozenset({'acousticness_high', 'danceability_high'})",6151,acousticness_high|danceability_high
0.07365924364211358,"frozenset({'acousticness_low', 'speechiness_very_high'})",6149,acousticness_low|speechiness_very_high
0.07364726458151152,"frozenset({'tempo_high', 'instrumentalness_high'})",6148,instrumentalness_high|tempo_high
0.07361132739970531,"frozenset({'mode_1', 'instrumentalness_low', 'speechiness_low'})",6145,instrumentalness_low|mode_1|speechiness_low
0.07358736927850118,"frozenset({'loudness_very_high', 'duration_ms_high'})",6143,duration_ms_high|loudness_very_high
0.07353945303609291,"frozenset({'liveness_very_high', 'danceability_very_low'})",6139,danceability_very_low|liveness_very_high
0.07333580900585776,"frozenset({'danceability_high', 'valence_high'})",6122,danceability_high|valence_high
0.07316810215742882,"frozenset({'loudness_low', 'danceability_very_high'})",6108,danceability_very_high|loudness_low
0.07309622779381642,"frozenset({'danceability_very_low', 'speechiness_low'})",6102,danceability_very_low|speechiness_low
0.0729524790665916,"frozenset({'speechiness_high', 'danceability_very_high'})",6090,danceability_very_high|speechiness_high
0.07290456282418332,"frozenset({'valence_high', 'speechiness_very_high'})",6086,speechiness_very_high|valence_high
0.07286862564237713,"frozenset({'instrumentalness_high', 'duration_ms_very_low'})",6083,duration_ms_very_low|instrumentalness_high
0.07285664658177506,"frozenset({'speechiness_very_low', 'tempo_low'})",6082,speechiness_very_low|tempo_low
0.07267696067274404,"frozenset({'instrumentalness_high', 'mode_1', 'valence_very_low'})",6067,instrumentalness_high|mode_1|valence_very_low
0.07267696067274404,"frozenset({'acousticness_very_high', 'liveness_low', 'energy_very_low'})",6067,acousticness_very_high|energy_very_low|liveness_low
0.0726530025515399,"frozenset({'duration_ms_very_high', 'liveness_very_low'})",6065,duration_ms_very_high|liveness_very_low
0.07249727476371302,"frozenset({'acousticness_very_high', 'danceability_very_low', 'loudness_very_low'})",6052,acousticness_very_high|danceability_very_low|loudness_very_low
0.07247331664250889,"frozenset({'valence_low', 'speechiness_very_low'})",6050,speechiness_very_low|valence_low
0.07231758885468202,"frozenset({'danceability_high', 'acousticness_low'})",6037,acousticness_low|danceability_high
0.07223373543046754,"frozenset({'duration_ms_very_high', 'loudness_low'})",6030,duration_ms_very_high|loudness_low
0.07214988200625307,"frozenset({'speechiness_very_low', 'mode_1', 'energy_very_low'})",6023,energy_very_low|mode_1|speechiness_very_low
0.07207800764264066,"frozenset({'danceability_low', 'duration_ms_high'})",6017,danceability_low|duration_ms_high
0.07194623797601792,"frozenset({'tempo_very_low', 'duration_ms_very_low'})",6006,duration_ms_very_low|tempo_very_low
0.07191030079421172,"frozenset({'acousticness_high', 'energy_high'})",6003,acousticness_high|energy_high
0.07185040549120138,"frozenset({'valence_low', 'energy_very_low'})",5998,energy_very_low|valence_low
0.07185040549120138,"frozenset({'valence_very_high', 'loudness_high'})",5998,loudness_high|valence_very_high
0.0717306148851807,"frozenset({'acousticness_very_low', 'danceability_low'})",5988,acousticness_very_low|danceability_low
0.07170665676397657,"frozenset({'tempo_very_low', 'liveness_low'})",5986,liveness_low|tempo_very_low
0.07168269864277244,"frozenset({'duration_ms_low', 'acousticness_low'})",5984,acousticness_low|duration_ms_low
0.07164676146096623,"frozenset({'acousticness_very_high', 'valence_very_low', 'loudness_very_low'})",5981,acousticness_very_high|loudness_very_low|valence_very_low
0.07156290803675176,"frozenset({'energy_high', 'valence_high'})",5974,energy_high|valence_high
0.0715149917943435,"frozenset({'valence_high', 'loudness_very_high'})",5970,loudness_very_high|valence_high
0.07150301273374142,"frozenset({'acousticness_very_high', 'instrumentalness_high', 'loudness_very_low'})",5969,acousticness_very_high|instrumentalness_high|loudness_very_low
0.07146707555193521,"frozenset({'valence_low', 'liveness_low'})",5966,liveness_low|valence_low
0.07145509649133315,"frozenset({'energy_low', 'acousticness_low'})",5965,acousticness_low|energy_low
0.07145509649133315,"frozenset({'liveness_low', 'energy_very_low', 'loudness_very_low'})",5965,energy_very_low|liveness_low|loudness_very_low
0.07129936870350627,"frozenset({'acousticness_high', 'loudness_high'})",5952,acousticness_high|loudness_high
0.07126343152170007,"frozenset({'danceability_low', 'loudness_very_high'})",5949,danceability_low|loudness_very_high
0.07126343152170007,"frozenset({'valence_high', 'danceability_very_high'})",5949,danceability_very_high|valence_high
0.071251452461098,"frozenset({'danceability_low', 'liveness_very_high'})",5948,danceability_low|liveness_very_high
0.07123947340049594,"frozenset({'speechiness_very_low', 'loudness_very_low'})",5947,loudness_very_low|speechiness_very_low
0.07121551527929179,"frozenset({'duration_ms_low', 'valence_high'})",5945,duration_ms_low|valence_high
0.07111968279447525,"frozenset({'instrumentalness_high', 'mode_1', 'loudness_very_low'})",5937,instrumentalness_high|loudness_very_low|mode_1
0.07105978749146492,"frozenset({'tempo_very_low', 'energy_very_low', 'loudness_very_low'})",5932,energy_very_low|loudness_very_low|tempo_very_low
0.07104780843086285,"frozenset({'tempo_very_low', 'acousticness_very_high', 'energy_very_low'})",5931,acousticness_very_high|energy_very_low|tempo_very_low
0.07085614346122977,"frozenset({'energy_very_high', 'tempo_high'})",5915,energy_very_high|tempo_high
0.07082020627942356,"frozenset({'key_very_high', 'mode_1', 'instrumentalness_low'})",5912,instrumentalness_low|key_very_high|mode_1
0.07071239473400497,"frozenset({'speechiness_very_low', 'mode_0'})",5903,mode_0|speechiness_very_low
0.07070041567340289,"frozenset({'speechiness_high', 'mode_1', 'instrumentalness_low'})",5902,instrumentalness_low|mode_1|speechiness_high
0.07056864600678014,"frozenset({'acousticness_very_low', 'valence_low'})",5891,acousticness_very_low|valence_low
0.07037698103714707,"frozenset({'duration_ms_low', 'danceability_high'})",5875,danceability_high|duration_ms_low
0.07034104385534086,"frozenset({'energy_very_high', 'duration_ms_high'})",5872,duration_ms_high|energy_very_high
0.07031708573413673,"frozenset({'energy_very_high', 'instrumentalness_high'})",5870,energy_very_high|instrumentalness_high
0.07030510667353466,"frozenset({'instrumentalness_medium', 'duration_ms_high'})",5869,duration_ms_high|instrumentalness_medium
0.07024521137052432,"frozenset({'tempo_high', 'acousticness_low'})",5864,acousticness_low|tempo_high
0.07012542076450365,"frozenset({'instrumentalness_high', 'acousticness_very_high', 'energy_very_low'})",5854,acousticness_very_high|energy_very_low|instrumentalness_high
0.07004156734028917,"frozenset({'loudness_high', 'danceability_very_high'})",5847,danceability_very_high|loudness_high
0.07002958827968711,"frozenset({'liveness_very_low', 'instrumentalness_high'})",5846,instrumentalness_high|liveness_very_low
0.07001760921908504,"frozenset({'danceability_high', 'tempo_low'})",5845,danceability_high|tempo_low
0.0699936510978809,"frozenset({'energy_very_low', 'mode_1', 'valence_very_low'})",5843,energy_very_low|mode_1|valence_very_low
0.06982594424945196,"frozenset({'speechiness_very_low', 'tempo_very_low'})",5829,speechiness_very_low|tempo_very_low
0.06979000706764575,"frozenset({'liveness_low', 'speechiness_low'})",5826,liveness_low|speechiness_low
0.06976604894644162,"frozenset({'tempo_high', 'danceability_high'})",5824,danceability_high|tempo_high
0.06975406988583956,"frozenset({'acousticness_very_high', 'duration_ms_very_low', 'energy_very_low'})",5823,acousticness_very_high|duration_ms_very_low|energy_very_low
0.06967021646162508,"frozenset({'duration_ms_very_low', 'energy_very_low', 'loudness_very_low'})",5816,duration_ms_very_low|energy_very_low|loudness_very_low
0.06962230021921681,"frozenset({'speechiness_very_low', 'instrumentalness_medium'})",5812,instrumentalness_medium|speechiness_very_low
0.06959834209801267,"frozenset({'valence_very_high', 'duration_ms_low'})",5810,duration_ms_low|valence_very_high
0.06959834209801267,"frozenset({'energy_high', 'speechiness_low'})",5810,energy_high|speechiness_low
0.06956240491620647,"frozenset({'loudness_low', 'danceability_high'})",5807,danceability_high|loudness_low
0.06932282370416512,"frozenset({'speechiness_high', 'tempo_very_high'})",5787,speechiness_high|tempo_very_high
0.06928688652235891,"frozenset({'acousticness_very_low', 'energy_high'})",5784,acousticness_very_low|energy_high
0.06925094934055272,"frozenset({'duration_ms_low', 'energy_high'})",5781,duration_ms_low|energy_high
0.06922699121934858,"frozenset({'energy_low', 'danceability_high'})",5779,danceability_high|energy_low
0.06921501215874651,"frozenset({'acousticness_high', 'tempo_very_low'})",5778,acousticness_high|tempo_very_low
0.06921501215874651,"frozenset({'tempo_high', 'energy_high'})",5778,energy_high|tempo_high
0.06915511685573618,"frozenset({'duration_ms_very_high', 'speechiness_low'})",5773,duration_ms_very_high|speechiness_low
0.06915511685573618,"frozenset({'valence_high', 'acousticness_low'})",5773,acousticness_low|valence_high
0.06911917967392997,"frozenset({'mode_1', 'liveness_low', 'energy_very_low'})",5770,energy_very_low|liveness_low|mode_1
0.06909522155272584,"frozenset({'energy_low', 'liveness_low'})",5768,energy_low|liveness_low
0.06885564034068449,"frozenset({'acousticness_very_low', 'duration_ms_high'})",5748,acousticness_very_low|duration_ms_high
0.06883168221948034,"frozenset({'valence_very_high', 'tempo_low'})",5746,tempo_low|valence_very_high
0.0687358497346638,"frozenset({'instrumentalness_high', 'valence_very_low', 'loudness_very_low'})",5738,instrumentalness_high|loudness_very_low|valence_very_low
0.06872387067406174,"frozenset({'instrumentalness_high', 'danceability_very_low', 'valence_very_low'})",5737,danceability_very_low|instrumentalness_high|valence_very_low
0.06869991255285761,"frozenset({'speechiness_very_low', 'valence_very_low'})",5735,speechiness_very_low|valence_very_low
0.06869991255285761,"frozenset({'valence_low', 'duration_ms_high'})",5735,duration_ms_high|valence_low
0.06864001724984727,"frozenset({'valence_low', 'danceability_very_low'})",5730,danceability_very_low|valence_low
0.06860408006804107,"frozenset({'energy_low', 'valence_high'})",5727,energy_low|valence_high
0.06849626852262246,"frozenset({'mode_1', 'energy_very_low', 'danceability_very_low'})",5718,danceability_very_low|energy_very_low|mode_1
0.06840043603780592,"frozenset({'liveness_very_high', 'valence_high'})",5710,liveness_very_high|valence_high
0.06837647791660179,"frozenset({'liveness_very_high', 'tempo_very_high'})",5708,liveness_very_high|tempo_very_high
0.06835251979539765,"frozenset({'valence_very_high', 'danceability_very_high', 'instrumentalness_low'})",5706,danceability_very_high|instrumentalness_low|valence_very_high
0.06829262449238731,"frozenset({'loudness_low', 'liveness_low'})",5701,liveness_low|loudness_low
0.0682207501287749,"frozenset({'valence_very_low', 'instrumentalness_low'})",5695,instrumentalness_low|valence_very_low
0.06820877106817283,"frozenset({'energy_high', 'liveness_very_high'})",5694,energy_high|liveness_very_high
0.0681488757651625,"frozenset({'loudness_high', 'danceability_high'})",5689,danceability_high|loudness_high
0.06813689670456043,"frozenset({'energy_very_high', 'acousticness_low'})",5688,acousticness_low|energy_very_high
0.0680770014015501,"frozenset({'valence_very_high', 'speechiness_high'})",5683,speechiness_high|valence_very_high
0.0680770014015501,"frozenset({'loudness_low', 'tempo_low'})",5683,loudness_low|tempo_low
0.06806502234094802,"frozenset({'instrumentalness_medium', 'tempo_low'})",5682,instrumentalness_medium|tempo_low
0.06806502234094802,"frozenset({'loudness_high', 'valence_high'})",5682,loudness_high|valence_high
0.06806502234094802,"frozenset({'duration_ms_low', 'loudness_high'})",5682,duration_ms_low|loudness_high
0.06802908515914181,"frozenset({'energy_low', 'acousticness_high', 'instrumentalness_low'})",5679,acousticness_high|energy_low|instrumentalness_low
0.06801710609853975,"frozenset({'loudness_high', 'duration_ms_high'})",5678,duration_ms_high|loudness_high
0.06796918985613148,"frozenset({'acousticness_very_high', 'danceability_very_low', 'energy_very_low', 'loudness_very_low'})",5674,acousticness_very_high|danceability_very_low|energy_very_low|loudness_very_low
0.06795721079552941,"frozenset({'loudness_high', 'liveness_very_high'})",5673,liveness_very_high|loudness_high
0.06792127361372322,"frozenset({'acousticness_very_high', 'energy_very_low', 'instrumentalness_low'})",5670,acousticness_very_high|energy_very_low|instrumentalness_low
0.067885336431917,"frozenset({'liveness_very_low', 'speechiness_high'})",5667,liveness_very_low|speechiness_high
0.06784939925011081,"frozenset({'duration_ms_low', 'speechiness_very_high'})",5664,duration_ms_low|speechiness_very_high
0.0677775248864984,"frozenset({'acousticness_low', 'duration_ms_high'})",5658,acousticness_low|duration_ms_high
0.06775356676529426,"frozenset({'duration_ms_very_high', 'loudness_very_low'})",5656,duration_ms_very_high|loudness_very_low
0.0677415877046922,"frozenset({'speechiness_very_low', 'liveness_high'})",5655,liveness_high|speechiness_very_low
0.06771762958348806,"frozenset({'liveness_high', 'loudness_very_high'})",5653,liveness_high|loudness_very_high
0.06764575521987566,"frozenset({'energy_very_low', 'danceability_very_low', 'valence_very_low'})",5647,danceability_very_low|energy_very_low|valence_very_low
0.06754992273505912,"frozenset({'acousticness_high', 'tempo_low'})",5639,acousticness_high|tempo_low
0.06750200649265084,"frozenset({'tempo_high', 'speechiness_low'})",5635,speechiness_low|tempo_high
0.0673342996442219,"frozenset({'energy_high', 'tempo_low'})",5621,energy_high|tempo_low
0.06731034152301776,"frozenset({'tempo_high', 'liveness_very_low'})",5619,liveness_very_low|tempo_high
0.0672983624624157,"frozenset({'tempo_high', 'speechiness_high'})",5618,speechiness_high|tempo_high
0.0672983624624157,"frozenset({'acousticness_high', 'valence_high'})",5618,acousticness_high|valence_high
0.0672983624624157,"frozenset({'energy_high', 'duration_ms_high'})",5618,duration_ms_high|energy_high
0.06728638340181363,"frozenset({'acousticness_very_low', 'liveness_very_low'})",5617,acousticness_very_low|liveness_very_low
0.0672624252806095,"frozenset({'energy_very_low', 'acousticness_very_high', 'valence_very_low', 'loudness_very_low'})",5615,acousticness_very_high|energy_very_low|loudness_very_low|valence_very_low
0.06722648809880329,"frozenset({'speechiness_very_low', 'duration_ms_very_high'})",5612,duration_ms_very_high|speechiness_very_low
0.06710669749278261,"frozenset({'loudness_high', 'tempo_very_high'})",5602,loudness_high|tempo_very_high
0.06709471843218055,"frozenset({'valence_very_high', 'mode_1', 'danceability_very_high'})",5601,danceability_very_high|mode_1|valence_very_high
0.06709471843218055,"frozenset({'energy_very_high', 'speechiness_very_high', 'loudness_very_high'})",5601,energy_very_high|loudness_very_high|speechiness_very_high
0.06705878125037434,"frozenset({'liveness_low', 'duration_ms_very_low'})",5598,duration_ms_very_low|liveness_low
0.06704680218977228,"frozenset({'valence_low', 'energy_low'})",5597,energy_low|valence_low
0.0669270115837516,"frozenset({'energy_low', 'tempo_very_low'})",5587,energy_low|tempo_very_low
0.06690305346254746,"frozenset({'energy_low', 'tempo_low'})",5585,energy_low|tempo_low
0.06684315815953713,"frozenset({'danceability_low', 'acousticness_very_high'})",5580,acousticness_very_high|danceability_low
0.066819200038333,"frozenset({'duration_ms_very_high', 'energy_high'})",5578,duration_ms_very_high|energy_high
0.06672336755351645,"frozenset({'valence_low', 'acousticness_very_high'})",5570,acousticness_very_high|valence_low
0.06671138849291439,"frozenset({'duration_ms_low', 'danceability_very_high'})",5569,danceability_very_high|duration_ms_low
0.06663951412930198,"frozenset({'speechiness_high', 'valence_high'})",5563,speechiness_high|valence_high
0.06663951412930198,"frozenset({'energy_low', 'duration_ms_very_high'})",5563,duration_ms_very_high|energy_low
0.06662753506869991,"frozenset({'valence_high', 'liveness_high'})",5562,liveness_high|valence_high
0.0665556607050875,"frozenset({'liveness_very_low', 'acousticness_low'})",5556,acousticness_low|liveness_very_low
0.06651972352328131,"frozenset({'energy_high', 'speechiness_high'})",5553,energy_high|speechiness_high
0.06650774446267924,"frozenset({'danceability_low', 'valence_high'})",5552,danceability_low|valence_high
0.06650774446267924,"frozenset({'acousticness_very_low', 'mode_1', 'loudness_very_high'})",5552,acousticness_very_low|loudness_very_high|mode_1
0.06649576540207718,"frozenset({'liveness_very_low', 'energy_high'})",5551,energy_high|liveness_very_low
0.06647180728087303,"frozenset({'danceability_very_low', 'valence_very_low', 'loudness_very_low'})",5549,danceability_very_low|loudness_very_low|valence_very_low
0.06642389103846476,"frozenset({'danceability_high', 'duration_ms_high'})",5545,danceability_high|duration_ms_high
0.06638795385665856,"frozenset({'instrumentalness_medium', 'tempo_very_high'})",5542,instrumentalness_medium|tempo_very_high
0.06631607949304616,"frozenset({'energy_very_high', 'loudness_high'})",5536,energy_very_high|loudness_high
0.06626816325063789,"frozenset({'key_high', 'speechiness_very_high'})",5532,key_high|speechiness_very_high
0.06622024700822962,"frozenset({'duration_ms_very_low', 'liveness_high'})",5528,duration_ms_very_low|liveness_high
0.06622024700822962,"frozenset({'acousticness_very_low', 'key_high'})",5528,acousticness_very_low|key_high
0.06611243546281101,"frozenset({'instrumentalness_high', 'acousticness_very_high', 'energy_very_low', 'loudness_very_low'})",5519,acousticness_very_high|energy_very_low|instrumentalness_high|loudness_very_low
0.06608847734160687,"frozenset({'danceability_high', 'liveness_high'})",5517,danceability_high|liveness_high
0.06606451922040274,"frozenset({'speechiness_high', 'acousticness_low'})",5515,acousticness_low|speechiness_high
0.06605254015980067,"frozenset({'loudness_high', 'liveness_high'})",5514,liveness_high|loudness_high
0.0660046239173924,"frozenset({'instrumentalness_medium', 'danceability_very_low'})",5510,danceability_very_low|instrumentalness_medium
0.0659686867355862,"frozenset({'tempo_high', 'loudness_low'})",5507,loudness_low|tempo_high
0.06595670767498413,"frozenset({'energy_high', 'liveness_high'})",5506,energy_high|liveness_high
0.06593274955377999,"frozenset({'valence_low', 'loudness_low'})",5504,loudness_low|valence_low
0.06590879143257586,"frozenset({'tempo_very_low', 'mode_1', 'energy_very_low'})",5502,energy_very_low|mode_1|tempo_very_low
0.06590879143257586,"frozenset({'energy_low', 'loudness_low', 'mode_1'})",5502,energy_low|loudness_low|mode_1
0.06590879143257586,"frozenset({'mode_1', 'valence_very_low', 'loudness_very_low'})",5502,loudness_very_low|mode_1|valence_very_low
0.06588483331137172,"frozenset({'valence_very_high', 'liveness_high'})",5500,liveness_high|valence_very_high
0.06587285425076965,"frozenset({'tempo_very_low', 'acousticness_very_high', 'mode_1'})",5499,acousticness_very_high|mode_1|tempo_very_low
0.06581295894775932,"frozenset({'valence_very_high', 'liveness_very_high'})",5494,liveness_very_high|valence_very_high
0.06580097988715725,"frozenset({'tempo_very_high', 'duration_ms_high'})",5493,duration_ms_high|tempo_very_high
0.06576504270535105,"frozenset({'tempo_high', 'loudness_high'})",5490,loudness_high|tempo_high
0.06574108458414692,"frozenset({'valence_low', 'instrumentalness_medium'})",5488,instrumentalness_medium|valence_low
0.06564525209933036,"frozenset({'valence_very_high', 'energy_low'})",5480,energy_low|valence_very_high
0.0656332730387283,"frozenset({'energy_very_high', 'mode_1', 'instrumentalness_low'})",5479,energy_very_high|instrumentalness_low|mode_1
0.06562129397812623,"frozenset({'liveness_very_high', 'speechiness_high'})",5478,liveness_very_high|speechiness_high
0.06553744055391177,"frozenset({'duration_ms_very_high', 'speechiness_high'})",5471,duration_ms_very_high|speechiness_high
0.06550150337210556,"frozenset({'mode_1', 'acousticness_very_high', 'duration_ms_very_low'})",5468,acousticness_very_high|duration_ms_very_low|mode_1
0.06546556619029936,"frozenset({'liveness_very_low', 'speechiness_low'})",5465,liveness_very_low|speechiness_low
